,user,Point
15247,21,edb7562ca22411dd96f4bfd03a5459cd
15248,34,3818febe855cab917b350732c333a126
15249,0,ee8bc5eca22411dda1b0bf0b1b1d7231
15250,102,9ab1f14625074685dffaf8dd3bb5651177f5d5e1
15251,137,d09e5b6637ad11de8c92003048c10834
15252,69,7abe23a3fdc082a7174b557b8edf07b3
15253,25,4c2914c23b5fc79faa0936e0246945e9
15254,127,ee765db0a22411dd9c00db6ddaafe4f0
15255,51,a17e4c4097be11dda76c003048c0801e
15256,149,2cd23c41ceef1acda0135cb97d6c4f4a
15257,92,aa32e2536c29b83fd045f5256b07fd8357f187e3
15258,24,4921fc8a6b11dd8b270030487eb504
15259,109,11b0b7fcdc5011dd8776003048c10834
15260,14,ca751f20af8311ddb793003048c10834
15261,36,4523821af01711dd9c6b003048c10834
15262,97,faa81ca43d5611de9918003048c0801e
15263,25,6763395df611cffdfc6a918ccbd38a26
15264,21,517e39308e217e1c9f164a6164e80b96
15265,101,0f9fc9fcb4682499b68d2e5747a950d7c9756e91
15266,11,429264c8801ac80b0c60a145bf4c9f6f
15267,112,e708f7184beec4add49638e3181684f5481054e3
15268,42,ba98ca2bc14f5647fd9be691e684195ea4b456c7
15269,0,1ba076fa060611de969d003048c10834
15270,69,5239ff669c9711ddb800003048c0801e
15271,101,7edab1f00ca6b31e11f7eb2e61787ed747420923
15272,2,66ab26413952e9ee7ad571cd2a17c15dd6bbeced
15273,24,ee7e0ceaa22411dda99e93c64fce5520
15274,4,29f27957513ce6efefd672243154f16b
15275,134,fad978e44f9911de80af003048c10834
15276,2,4e0f864a35f5096f82691d20ab5cb25b06a6ba56
15277,78,932ed1eed9c911dd9f91003048c10834
15278,123,8551be738f863733ccd933ba55a206ab
15279,92,8cfd1d328b3411ddb2cf003048c0801e
15280,153,ef12f27ea22411ddaeb38711a87642b4
15281,112,efa6e44dfa0145249be273ecd84a97f534b04920
15282,0,51d437e540363ec18be3a9d76213221e
15283,104,a035614a2a9711de99b2003048c0801e
15284,92,4c8615da85b911de97b9003048c10834
15285,149,6b48816489ad11dd9d5c003048c0801e
15286,74,aeca36a09880fedd26d221de3262ffed
15287,130,ede07eeea22411dda0ef53e233ec57ca
15288,138,b80e2a382b6211debca5003048c10834
15289,146,a8eba5db1162a3ae2c3facb034fdfd96
15290,67,77577bbee3f211dda0be003048c10834
15291,23,5f3d0b5585ef6c7df6dc35fc1a530b0e
15292,143,63354a0ee01d11dd87b9003048c10834
15293,7,6bbe4bb44ecf7fd1f3b2471e72daf8ac
15294,29,464d34087ef511dd82750030487eb504
15295,69,7a3c63d4d76911dd853b003048c10834
15296,88,858e47c4db6111ddb25c003048c0801e
15297,13,5e81be10a1fd11dd8418003048c0801e
15298,41,4b97701c419c11de8ce6003048c0801e
15299,20,e8bd1774820711deb245003048c10834
15300,52,ee824ecca22411ddb75b635288cfe39e
15301,2,42759f28fbb0727a29ded74b188b652ef0ea20fa
15302,16,82f0f95d7970101c77584c8250f1522d
15303,152,ff8f22d4804469c89ed647d6acabd98e
15304,24,f18dda7f1e16238e1830499bf565bc7338fa38c1
15305,134,3db8a703a5711de9421003048c0801e
15306,0,dfb7b4c889c311dda78f003048c0801e
15307,32,af4df254d04cc8c056c2874bd625823dcb35f060
15308,24,08e54e4fdfc1fd3cbe2d54b3f2e45690
15309,16,9b59c8f8afc12dd433b6488ba84eef55
15310,0,93c9f67c6221b3f054eb3922e7d89420
15311,16,ee6c5bc6a22411dd9d747f5839483b26
15312,92,0a26e301ff1b601ec201da247c73d5001e4a1d0e
15313,60,a746731ee19711dd9029003048c0801e
15314,15,2cc439c66fd811de865d003048c10834
15315,57,c79169ce061011de9514003048c0801e
15316,86,59638474813011dd95e00030487eb504
15317,62,330914d093e911dd9a3e003048c10834
15318,124,95a2263084ef11ddb54f003048c0801e
15319,92,126fb26a7bb52edd718887e56b0d001159fb1f31
15320,16,cfbeb4fc33ce1fe3881a972cca12dfdf
15321,42,25099a249b3d11dea3e8003048c10834
15322,51,643aa54a732fc4e6273a633522c433892e6a991b
15323,62,af4df254d04cc8c056c2874bd625823dcb35f060
15324,78,81f7660ec16c11dda1dd003048c10834
15325,0,32cbf088363a2dbed7d9124998a3fd33
15326,16,81f6952b76f3be2c7e6014812d68cba6
15327,37,c9ccb8814be11de981a003048c0801e
15328,108,edec15beb44a11dd83a2003048c10834
15329,29,dcdb7b76a22411ddbbd787fee5dc790c
15330,65,62f399d6b2bb11dda730003048c0801e
15331,11,e11dcc942d95beb819e0e3cc2d83453d
15332,49,5798e4c4b2a711dda71e003048c0801e
15333,62,c6c2750e4ba411deba0a003048c10834
15334,66,06d9d4b8643837be011f386e09a0b748d830e784
15335,37,1ab9ff303f7311dea73d003048c10834
15336,61,506e6c96c4d81e254c61d69e91e0d378110f9df2
15337,76,b3fc306cac1d11dda068003048c10834
15338,51,882c8060c0bb11dd938d003048c0801e
15339,7,8692eae8288d11de82df003048c0801e
15340,29,3727e18c76b3b555cbf0c0840e37e5b3
15341,27,ef04e742341912d5232d2d3629940e8daf54158f
15342,132,92f14e028cf011dea256003048c10834
15343,36,ae5bac341bc911de9d3a003048c10834
15344,36,363f986e147611de89b9003048c0801e
15345,69,13151944cb4902350d2d33c2b775c92d70c2489f
15346,78,3b82c5010893d044d5175f507c5527e1cdd3f430
15347,13,643aa54a732fc4e6273a633522c433892e6a991b
15348,70,d143390ca22411dd961f5b0cfc7fcef2
15349,17,e83e73c0bd162890dec69b2ad4a039002de84fb2
15350,91,fe5dbbcea5ce7e2988b8c69bcfdfde8904aabc1f
15351,146,18e0a2faedc35c706e7b0b2c008d30d4a27a2b44
15352,146,29b12614a60f11dea64e003048c0801e
15353,0,adda6edc1228630b35e056825dffa25a
15354,10,d8e8285ca22411dda40dcfad2e324967
15355,13,d31dd5a40b4f11de8179003048c10834
15356,67,7e66b7ac95611ddb00a003048c10834
15357,76,83fa0584ce4f11ddace9003048c10834
15358,80,c64ac53ca2f211dda893003048c0801e
15359,17,2281afba2f8311debc1d003048c0801e
15360,4,7caac2423c0d11de8291003048c10834
15361,72,5d1294bac65a11dd8764003048c0801e
15362,37,425db3e25d555c7dcfb832a4ef6a2763
15363,2,eeb1943ea22411dd8482fba3141f3ee0
15364,123,9d6e5784b90fb13b978b6daaf48cb448
15365,2,77de68daecd823babbb58edb1c8e14d7106e83bb
15366,146,38814340a3ccaccf7d0f54eea61f768b937291ea
15367,10,a52d9fc4170453cc9f71f1c36b89dbb0
15368,23,875e885605a5c808fb7f3749e3eafc0a
15369,61,31a29b3c58a811de9936003048c0801e
15370,7,fc56e77ea5e911ddbd24003048c0801e
15371,16,4830594c3e6e11de8157003048c10834
15372,45,4c43efc0bb6111dd9c8c003048c0801e
15373,108,9357a3a8a06711ddaae2003048c10834
15374,2,3c46cf83acafd605cd0f5f9cfc35a053826dc2c2
15375,35,b2b67b82e3831e3fd13e8633e18d9953
15376,146,eb802398a22411dd963663f5d9524050
15377,3,329382d1c3ff599ed1e95d5285fc8e7b
15378,31,cc3ee25c128c11dea9ab003048c10834
15379,16,b7cb1cc6d21f11dd9439003048c0801e
15380,102,d470840bbd9da3b49f327935c18b445218a74977
15381,30,35d90100424141c3224fe4056a8caa6c2182ca5d
15382,21,a307b2ae0edd11debb8f003048c10834
15383,90,f19162d6814711dd98800030487eb504
15384,65,2fe9075aa8d511dd8f0d003048c0801e
15385,52,d8051412b45e11dd83a2003048c10834
15386,23,f75dc22b3a42ca260f850c5632421358
15387,51,9c4025122bef11de85c1003048c10834
15388,49,b709ab148df811de979d003048c0801e
15389,70,ee6ec014a22411dd87bf27948fc69b80
15390,147,1da52fb8d5c487f4802623747fb9aae1
15391,149,61588cf71c7b5345859a06e9a7e172ab6193de90
15392,5,2b0d02601b9c11deb30c003048c10834
15393,24,98f8bead34f147765e97040f052982f2b06aa96f
15394,108,7d6cfb16cb8b11dd98fc003048c0801e
15395,37,d0e052f1d5d68b3424779669ebc7d507abb24114
15396,149,42f3958a9d6311de94c3003048c10834
15397,3,53c3db8a392cb73c13245a254813b0a7
15398,18,e8dffcfba60e183c0e4e89deb840fd76
15399,18,b65d06d6050fade72865e1ec7861b54b
15400,38,90acd3062f6b11deb179003048c0801e
15401,61,afba1c4e264811de9d71003048c10834
15402,74,4d4d3659caf15fbf9de012b5f9837a54
15403,16,981a876ca2c311dd9f29003048c10834
15404,15,48d9e03082bb11dda8b7003048c0801e
15405,102,b12a282665e9f21159115875788bfb36d317d640
15406,72,3fed139efa4211dd9d6f003048c10834
15407,45,ee7dff98a22411ddb2c1f3e75cbc41c4
15408,125,bb99e0e5f6b435db2b803fd3cff7301d15da0406
15409,102,a50c7178707311deaa93003048c0801e
15410,88,36daa3901f3d53dbe3974c7823b9659eb0e0b357
15411,38,950ea3c377084f58f04aa32721d10ae5
15412,26,ee789224a22411ddb18c3b583589fb8a
15413,66,82f64d4764e11dd932b0030487eb504
15414,76,ca76be2ae7fa11ddb044003048c0801e
15415,46,ff5f9b486e9111dea973003048c0801e
15416,65,943f5bbcb03911dd82b4003048c10834
15417,25,b4220ab05b4b2a5f9302c10eb75f129a
15418,57,44177458e375fa2e92ae2c4e0bef6677
15419,21,eeb2725aa22411dd8c69338f89ed5119
15420,36,e50cdcb979c75e40faba2711d6d007c6
15421,51,9033f9247dd511ddb7840030487eb504
15422,37,62f7661c74b011de9c75003048c0801e
15423,21,720a994c65563b350976e2bee8368a7c
15424,28,af7988e8122d11dea70e003048c0801e
15425,69,1e9c23ae851411dd8800003048c0801e
15426,67,f433fe81b0a8d7ea8a581e97f6760a5383628529
15427,55,d29da2481e2e11de9f60003048c0801e
15428,45,5b7a973f6aee3dc783a5650a2ad33b85d9b263cf
15429,67,58c6a096882411ddb7ff003048c0801e
15430,30,eb8dd1c0a89411ddacc6003048c10834
15431,25,dbb293e67bcd11deae82003048c10834
15432,47,509e60f8791411ddae7d0030487eb504
15433,17,5c535e5db1f8fb5c3408401bc09875e9af329c51
15434,67,b39ee82e10d311deaf2e003048c0801e
15435,69,354d2c82588211dea018003048c10834
15436,125,f26c9164a22411ddba1fcbb63a01bcc3
15437,0,3bd527032c63e1739974c7af704a4787
15438,123,32520cd7e2059e5903d3ce89c75f96d6
15439,146,2552ebb7b8629dbc1ab5655431efb5f8
15440,35,e23adc4518ff06282e05dea0fafdc753
15441,7,668acaf24fc4b0c241d3f6baef8d7e13
15442,30,7a526cbca98a11de9869003048c10834
15443,36,268fef7056ae11de9b08003048c10834
15444,4,81117bbc4d3f11dea0af003048c0801e
15445,97,96106f2e950611ddaf28003048c10834
15446,67,09d5d1e3110cde3480dfd323f14aa9b58e812405
15447,16,4f3597b29f2111dd9e1c003048c0801e
15448,83,108e9b4f6ad728005c442da9af97d15e
15449,55,848883c4bb69c6d98e4d1882a293c46f
15450,11,67ede49a63be50084caa85647df0deb3
15451,1,12e3aed1fc7b892b738b59b736f5417d
15452,28,fee475b490e511dea953003048c10834
15453,0,89fa5bcc16aac057cce0088d6efe200b
15454,99,2b3230cc954a11ddb952003048c10834
15455,45,9932136b24e1a9c21e063c3a02b001b688129b89
15456,35,60c6a58c56d411de9016003048c0801e
15457,89,daee924aa07011dd9b0c003048c0801e
15458,16,5cc649467c7a4bfb417b517e7af6da09
15459,53,dcf8fd9e724a11dea13c003048c10834
15460,69,a8a0d349dbc27efec170d44e5b8733dbb61d081f
15461,4,8b14a7e8387111de9ec7003048c10834
15462,147,deb1276e2ba21eaa56ff5bae56b34361
15463,16,e7903da611102e1570ac767dd7f3dddc
15464,134,810069c41f2e11deb485003048c0801e
15465,3,331860a21942c2a136f5b5c6e3a547b9
15466,37,4551eb36376211deac20003048c10834
15467,25,eeb26b20a22411dd8c96e34eae7a8e1a
15468,30,d0c1c0fcaae911dd962b003048c0801e
15469,44,b8e99e5aa22411dd9b70a7e5d0e7d81c
15470,15,77669ac299b911dea23f003048c10834
15471,51,901c94d692f311dd9595003048c10834
15472,45,775bc5c30e27f0e562115d136e7f7edbd3cead89
15473,14,00000000000000000000000000000000
15474,37,d77646169e0712b0a358456f3d9c4000b1e699df
15475,51,16d14c18d22011ddbc87003048c10834
15476,92,8735bf78ab8911deac37003048c0801e
15477,30,afd560247b0011ddbf4b0030487eb504
15478,12,95332d729b7b11de8a94003048c10834
15479,92,aa459102ca04b6ff1bb40b9cef6ab0ac77aa2338
15480,0,09f9687790d44f771b66a68db2dcbd26
15481,69,d4db6fdaac2237fc829090c3626d9e7b1dd1bf42
15482,35,ed47795e806a11deb90a003048c10834
15483,35,9157fee8a84311ddbc69003048c0801e
15484,51,ee89b644a22411dd9e7a5b4d97c6aeb4
15485,146,4a45f2fc83fa11ddafea003048c0801e
15486,7,369fb2642c7a11deb18a003048c0801e
15487,1,e572adeb03e862d56fa6bbb89f0457a6
15488,67,0ddbb402e7f4f77702f15c28c95785ac
15489,69,294f22f8ad0311ddbbbe003048c10834
15490,75,74d81c2f7d0fe76358d2d4ccd01389ba
15491,86,dd4442900f1211de9acd003048c10834
15492,17,459e77e7afa11dea5d3003048c10834
15493,71,ae0dd9d4a39511dd85eb003048c0801e
15494,30,9edb4bc814aa11dea523003048c10834
15495,92,149b38a8036cc4b83e296c0ef53503c8a63f79ff
15496,30,2f0a3a069374ce62e6e98c65866ac6fb
15497,37,fae4d6a749011de8685003048c0801e
15498,37,c6d4850c1a6b2e5188c1663058b7c88c
15499,25,80fe2249f50db3e4938224edae629ab2
15500,19,23fad1f4c71a11dda3c8003048c10834
15501,12,88661e6461cf11de98df003048c0801e
15502,102,fc58e11621a711de901d003048c10834
15503,67,96a228c4788711ddbb160030487eb504
15504,2,635218aefb9411dd960f003048c10834
15505,70,235652f84f0e62035675f3cbace53c62
15506,112,bb23ec6c0279e2acab27ef7dad01905fe01801e3
15507,11,6e62cbd00f2111de97dd003048c10834
15508,47,34738518844811dda062003048c0801e
15509,7,22cef946206511deb0cc003048c0801e
15510,45,3a1a89a8926211dd9255003048c10834
15511,1,f33d1fe433e17925f8b8eeb1467f1e32
15512,72,ac61f6e85ae111de9824003048c10834
15513,69,bfcbd42b182fb0e4524202282fac8317b714fddd
15514,76,2c905e42a23f11ddaf2e003048c10834
15515,102,1d108524a20c11dd9d08003048c0801e
15516,67,e10758a053ae11de9622003048c0801e
15517,11,29d6a91e3db111deb226003048c0801e
15518,151,56572dfe055abffd801c14da5809bccb
15519,13,ee89b644a22411dd9e7a5b4d97c6aeb4
15520,36,eeb269c47a682849fbc3c434f865347107a35cc0
15521,34,ee8b4702a22411dda16d076877f9cbc7
15522,37,b9bca416811e11dd861a0030487eb504
15523,16,57452928fa2ffb0d697989b159f1765d
15524,112,6128cbf7181a97c407dd920d57b64a2e59904ca9
15525,0,f291be6dc465a8b2a2ad0c6b941b5c07
15526,24,ea367c192d67e1ac166c3c796c3108635dc765e6
15527,102,d1bf809081bb11dda3160030487eb504
15528,19,a2461b9c19c011dea661003048c10834
15529,146,7ad251ea4f46570ee951335736e008f9
15530,27,3850a156865111dda043003048c0801e
15531,134,286616de221611deb07f003048c10834
15532,56,a81985a6967811de9bac003048c10834
15533,137,c1daa4f25c3a11deb22e003048c0801e
15534,44,3f0f4e9c701211deaa93003048c0801e
15535,23,248513208224be7779e49f3ac6f64e1d
15536,38,854c4522a00611dda00d003048c0801e
15537,88,d6d133c01c0311de881b003048c10834
15538,35,650b21ec74aa11dea17a003048c0801e
15539,140,e4b85ebcf23911dda1a8003048c0801e
15540,45,8d74ed0a89cc0788cf11035678ab823eeb23d3e1
15541,86,a0cfb42ee57e11ddb3de003048c0801e
15542,19,3c1b052874e87c7ceb7a13a51b457355
15543,132,758d1928661088d651c61d464d0031436fb769a5
15544,132,5e8c59ec7b7811de93b2003048c10834
15545,36,b1779e2641aa11de8fca003048c0801e
15546,69,61be49d804de11de91d5003048c0801e
15547,123,22ddcf95a64a217effb0a318a077bdf1
15548,13,ee8dbd70a22411dd8595ab1489bde337
15549,19,ee063d8ca22411dd8e665b1daf61ee1d
15550,34,fc58ec143abc11dea547003048c10834
15551,2,b592c1724b22ef9f00d1b1abfffe6e16
15552,13,97e29f8c813a11dd90da0030487eb504
15553,49,9813aa03e2d55d296c302844fa65bcc20da08efa
15554,50,4e7ae6a810c80ebb38e0effad5703500d0d94399
15555,88,73ff7b5297ede96c37b235b01a7d090dbf2776fd
15556,27,d2ecffd5c32390644d68976e15045aeb4aaf1b04
15557,137,3291741861b411de93ca003048c10834
15558,17,f6cf0ba06e7611deaa66003048c10834
15559,15,ede07eeea22411dda0ef53e233ec57ca
15560,102,7b9bcb6cb99011dd8c13003048c10834
15561,71,ee8c0340a22411dd942f87ad00393ec3
15562,37,3b88930a963428b356788b6cb01fc09f35566417
15563,62,741c1f849ca911de878c003048c10834
15564,152,adfaf464fede7cc6684418ee1f66f821
15565,27,efa6e44dfa0145249be273ecd84a97f534b04920
15566,56,9e59cce3f2711debef9003048c10834
15567,149,01db704fbc7e4be33b8fee3ec624507c
15568,112,f39bffc0fa0311dda7ea003048c0801e
15569,16,13ebc66f4c491d8d00427c7cb744fdb7
15570,12,7d18baa93aabea5ac59d13e069e0fc1f45ddd888
15571,56,bd65a7bff23eacba1371a74d82964122
15572,15,edd28e0ac22d11ddabbd003048c10834
15573,143,e57d8ec8a7c211debb8d003048c10834
15574,17,f0184f7ce76afdb7e5b7b3b746421a60d5f42e06
15575,150,2a8c63519ca10dc70dacd7467f67e5e1
15576,21,ee89c06ca22411dd8536a3e20c432876
15577,9,e4b4659d9859456f3b2e9c2ef5c50711
15578,83,3dad9b800ff11deb3f3003048c0801e
15579,75,ede07eeea22411dda0ef53e233ec57ca
15580,62,5686c6a0805c11dd87bd0030487eb504
15581,18,2a11819ac8dd11dd8fe8003048c0801e
15582,102,3d0897cceb4a11ddb03c003048c0801e
15583,101,2d11eeec9faa1f59eb389906aeaec2354ebd29e7
15584,143,150885fa605911de9102003048c10834
15585,66,636060567a2711dd9cd10030487eb504
15586,24,947cb88bcbc87d6a3ef9a591f4302497a5b57da3
15587,69,6016ef78aeb5a48c4fe7b6d6e76e1b62
15588,149,ee9ed2eaa22411ddae51f7ec54526ab3
15589,11,89dc232c36b111de8f56003048c0801e
15590,24,abf441abf07b8152d00cfce215cc63c1f93c74dc
15591,37,b0d775e8e38811dd98df003048c10834
15592,56,495ad16e79fce8c92b3e7a4afa3c851165f1cef4
15593,89,a1415268fa5111dda3a9003048c10834
15594,35,6be2ea4a462e11de891a003048c10834
15595,21,46d7716d594b5c8db63252000a3d5758
15596,43,ab11c9eabca211ddbf35003048c10834
15597,52,7970bbe8959d11ddbd8a003048c0801e
15598,30,67dc2898584f11dea339003048c10834
15599,0,9695655b04a7bc67f7d80e56358dbc01
15600,54,947cb88bcbc87d6a3ef9a591f4302497a5b57da3
15601,30,e9fc80f2966211ddbb44003048c10834
15602,102,e6eabc44a22411ddbdec6f516caca04c
15603,26,babf73e936d86c82cfd64e411333d823
15604,88,85d6867c76f411deb23c003048c10834
15605,11,125e607692d811dd9595003048c10834
15606,49,4abbb40298cf11de9a14003048c10834
15607,51,89488fdf0aa151d3e3d1e5381d64a310d12a27fa
15608,23,ee723258a22411dda9b5fbcd2e9e4d75
15609,37,bd60fd9130532f56735fb38a2720594ac2baa5af
15610,42,be76fa748c0d11deb63b003048c10834
15611,62,9322788353ed6b8df7c5f8eb185ee85920748a88
15612,25,ee8b9e50a22411dd8ca74b2d4e398d8f
15613,4,53705dde479211de9d9a003048c10834
15614,66,221e1e2b4915494f72dd1eebb8e9b03ff0ce3d2c
15615,18,78e2b581f2ebd9742c23948b965df52e2b3bd4dd
15616,34,ee8af234a22411dd931667c2f83647b9
15617,3,2c839fba5ee2ea101d0abfdca38c9335
15618,3,02df050f4cb99981979fd35bba927d1a
15619,24,36be0d0a9b5511de8a94003048c10834
15620,87,e1ef65f2faa5a2129f2fa6bdc95e57ec8bfb6d4e
15621,53,13d1f688641b11de802f003048c10834
15622,63,f58bd69ad93611dd8358003048c10834
15623,30,d217a8a80ad011de855b003048c0801e
15624,49,82cf856e426b0737c06b68923e211203
15625,35,fb9a70a25d3c11debf59003048c10834
15626,102,5249f492ef5911dd93e1003048c0801e
15627,2,744e14a1a22186efdfa26b318c75c5caf7da2d8c
15628,150,1ddc8c8a4d5d11deaee5003048c10834
15629,26,e149ace2118611de9c02003048c10834
15630,0,a61a880e141ba878c2151c2186503643
15631,30,2191062c4c8011deb77a003048c10834
15632,112,38b9476cb7ff11dda53d003048c10834
15633,42,eda712c6a22411ddb43a232691f210cf
15634,11,c4ee8a4e367b11deaf9a003048c0801e
15635,16,e7b0869a75aa11de9640003048c10834
15636,37,af4df254d04cc8c056c2874bd625823dcb35f060
15637,18,06c95c574043fd46d277c7a846d5ad4e
15638,26,a71e3e75087299aca6169040ec8ec94f
15639,46,a447f29fc33cd50cce038fd24cb992ad
15640,38,1286e76dbbff0d4f47fb1df3a9260aab
15641,30,075f9c85d2df8b08cd6b7b29a1d52368
15642,47,4f3bdfb2f47311dd8251003048c10834
15643,16,b9cee950eb5411ddbedf003048c0801e
15644,92,4c1a9c7ac5519e96a1e023fb5ac3b0db646346bd
15645,25,24b78a36a06b11ddb895003048c10834
15646,29,e6814fc03b8011deba4e003048c0801e
15647,43,df407f173f52271ea1715c2856c56e99df4e084d
15648,16,03d1efdb608c749691243e7e7f00f49d
15649,66,498ab06918211ddbafb0030487eb504
15650,90,12d9e8a2049511de8abb003048c0801e
15651,144,c614eceb25dc93fa4e4ca0981232e918
15652,2,15fe5d9088db11de8009003048c10834
15653,88,e5179dc71f38beb7ab16748c08202f6fa85da101
15654,31,f7323322c027b72da81913c171f46e382ae645b1
15655,3,3254ba449f0a11deae25003048c10834
15656,2,96b3f4813baeeb33ea7c2ec7ed1313c2
15657,2,fbf484b636e511dea018003048c0801e
15658,35,16bce69a585011deaa0d003048c10834
15659,7,667ff34416459a64ab8299c72b153c82
15660,15,ee8a2976a22411dd81089fbd7618d11f
15661,31,e2564374913f11dda575003048c0801e
15662,37,38a7ad64ee9511dd80c9003048c0801e
15663,108,6b43cb9cd5c511ddbff4003048c10834
15664,77,2a7a97e0ac1a11de942b003048c0801e
15665,65,68bd8b0078c411dda59b0030487eb504
15666,66,544db3f6a86d11ddbfc4003048c0801e
15667,146,3637afb2511dd25f00f4281e4bf611ef
15668,67,95c378224e4211deaba8003048c10834
15669,0,70f7db67b7470a92028016a3d540877b
15670,36,eb21077ef52511ddb5c8003048c10834
15671,36,f1bf0bb276d611ddaa350030487eb504
15672,49,9764703ea96811ddbbec003048c0801e
15673,30,e55cd24e127b748595a6593352cfd2ce1bd88c8b
15674,78,7205744ec6e811dd8469003048c0801e
15675,60,8c31e0aa5a5e11de8bc3003048c10834
15676,3,bf341fbe9e4c11dd95ca003048c0801e
15677,0,0b8d9aa2489d4a8b0b6b28d9e282d7d3b4b677f2
15678,37,6483a31adaeb11dd93e6003048c10834
15679,14,855b5f067d0d11dd81360030487eb504
15680,16,295e15de41fa380f1bd36cb47762cfca
15681,57,86b157ccb10d11dea191003048c0801e
15682,16,963a4feee4dc11ddbb97003048c10834
15683,5,6773278e232b11de91d1003048c0801e
15684,0,5b146280c912689298b52bbf40eeb452
15685,24,9a308ba56631c0067eaa09858216b1b9b6b7731e
15686,47,511cd25ac6f111dd8a1e003048c0801e
15687,7,c59c81b806a511deb407003048c10834
15688,23,a4f04011abbe0133661b4d2fc65a072c
15689,0,ba494e1ceff294a80ee36edec09c6de6
15690,75,ee8a2976a22411dd81089fbd7618d11f
15691,11,bf0abb82a8f252d87ee7dcffeb02b3a6
15692,7,a7d7ee54c4a7bfe50d145b8531417f06
15693,4,d25da32e932111dea4c7003048c10834
15694,29,9ca3ba25857c2c5f3cb584c0bfbba81c
15695,51,6a5ef5a09b8d15b5f23529bb8a4840e2262d3f6d
15696,102,d30c97fec8e99b50fc5e6b2d36197137cc93ee09
15697,8,25972e5dd1789981932807e1e20b16a2
15698,41,706829d0da7d05da91a79c0649c44060
15699,38,a53dedb6a22411dd97d013781ded150f
15700,149,ee821786a22411dda66c3b128ae9174a
15701,35,aec5f92a882311ddb5dc003048c0801e
15702,0,0a90824e1737383842d3cc0f9661de62
15703,102,5811b20172e11deb4e5003048c0801e
15704,112,b323b8fd6099fff9c50c0503da73e4a0c9f6c536
15705,37,6717ac5425945a288c986d1c83c337aa
15706,47,39c1d7b23c1d11de9055003048c0801e
15707,105,eecb9f96a22411dd9e28abc4a61a411a
15708,37,282188f6efdb11ddbc0f003048c0801e
15709,83,568bc14ac3c411ddb45b003048c10834
15710,30,341e9ef4f09f11dd843f003048c0801e
15711,60,d83e0048a22411dd8f2f8bd1c8d05522
15712,11,644062008d07df53167b34db67779375
15713,47,889f3fb157da003aa2b45f938ccb3229f9c30a7a
15714,11,512f03b4893611deb624003048c10834
15715,45,88764e1a448c2a9878fedfdcc8b88ef231d464b2
15716,69,c6f9179c7b0411dd87370030487eb504
15717,143,a28f714abcd6d6d6d45f3bf2cec813d3
15718,26,39778003790b834cf74b6acbd3648d28
15719,21,ee9f3f1ea22411dda5f59f3a02a9f00e
15720,69,20dde020eda711dd82d4003048c0801e
15721,36,fa78b44a669211de9250003048c10834
15722,18,eb2ebbaca22411dd9f426b57f893caf5
15723,151,92b96b5f89d7a6d206fcee7b6435b895
15724,65,53f6f006785311dd96ba0030487eb504
15725,124,6b683d8798c2430a47e4bd167ccde302
15726,12,abed8f16ab7711dda605003048c10834
15727,8,3e2f4894bf5cf8e4d9a4fe7bda8a4758
15728,50,7145eb54bc056904539581b8b1bbe3ec23c9b391
15729,37,9ef79d6c0cdb1f0c9665f06a6bfd02f1
15730,26,185a2d90253411debf73003048c0801e
15731,67,cdb231c8d79c11dd98e2003048c0801e
15732,102,e26b97e375911de850b003048c0801e
15733,23,b438861611630315cde7bfbd8601e45a
15734,45,5b261c14d1fc11ddb64a003048c0801e
15735,47,11ef02f87d6611ddba000030487eb504
15736,67,c4f6c96a998d11ddb7c3003048c0801e
15737,108,17a9b4abc811dd859b003048c10834
15738,55,5d4183fa19f191e5c50c462a81ac750e
15739,143,89f7b817080f22c8d4add0d176f6b72b
15740,65,a9b534847a4d11dd9fbf0030487eb504
15741,146,e5a56b8475ed12cf966d6fe0cab92a35
15742,51,98a3e83ccf1d11ddab07003048c0801e
15743,21,d1573eaca22411ddbfaabff27e5e38bb
15744,42,37ec696a624db9eb418b707a375c347c
15745,87,4f7e079281ade4d3a60152d129d1658547535835
15746,28,d83e300ea22411dd892867fdb483e48d
15747,47,4dee331cef2311dd8e32003048c10834
15748,3,7917387c473911de9d9a003048c10834
15749,45,6bd31748ae2411ddad75003048c10834
15750,69,82cfac00ee3c6621cf45aec0dbb0e60f34a30660
15751,67,edb39703de099b0a1eea23173eeb13d06f741725
15752,15,166a25f9d993b04354afa9f5a576e0ea83bb0fa7
15753,3,0b4f3a2b01864e9363168728f519e3a5
15754,92,8e631486aa90628e43945dfa7b769bcf1985083a
15755,17,5789962a66a911deb93f003048c0801e
15756,58,ee8c8a04a22411dd9d09eb0ca2e717f4
15757,2,3d11a221d1d0ca29f815a782aa446bb4eb509d26
15758,26,a542b9a4a22411dd99e9730e9697cde6
15759,95,a56253a4a22411dda7206be1bbffab43
15760,29,e16b1e5ce9aa93cb3225a7c501a24c06ca023809
15761,18,85648ba8dcc611dd9622003048c10834
15762,47,0f8d579807ce3c6fc182320792bd9493d3b58ecf
15763,153,ee8ff37ea22411dd9cc0ab0334e8bcd4
15764,74,cf97267032e511dea9ec003048c0801e
15765,30,61ec3c7c0bc7ae3e716b821a67cb2f8d
15766,124,b693a8e2cefbcc70abf4264e38e3fe41
15767,3,7b9b133c85199c71d9a2402609d3412b
15768,49,1ad647dc5d3a11de8c7d003048c0801e
15769,83,10b3cc74053411deb407003048c10834
